hEntrez	humanSymbol	mouse_symbols	log2fc	log2fc_mean	adj_p_value	n_mouse_map	sign_flip	study	strict	sensitivity	unique_mapping
http://www.ncbi.nlm.nih.gov/gene/22796		Cog2	0.2545	0.2545	0.0181249	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55970		Gng12	0.2544	0.2544	0.0122354	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9147		Nemf	0.2538	0.2538	0.0677513	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/6750		Sst	-0.2536	-0.2536	0.0686619	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/64762		Garem1	0.2535	0.2535	0.0172048	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5635		Prpsap1	0.2534	0.2534	0.039139	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/402		Arl2	0.2534	0.2534	0.0107495	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/432		Asgr1	0.2532	0.2532	0.00226807	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5048		Pafah1b1	0.2532	0.2532	0.0613138	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9785		Dhx38	0.2532	0.2532	0.0432707	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/4216		Map3k4	-0.2532	-0.2532	0.0290852	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/146		Adra1d	-0.2531	-0.2531	0.0867932	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/79735		Tbc1d17	0.253	0.253	0.0922857	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/1089		Ceacam1	0.2529	0.2529	0.00321924	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/634		Ceacam1	0.2529	0.2529	0.00321924	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/80336		Pabpc1l	-0.2528	-0.2528	0.0557832	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/28984		Rgcc	-0.2528	-0.2528	0.0348393	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/2697		Gja1	0.2527	0.2527	0.0750038	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/255252		Lrrc57	0.2526	0.2526	0.014422	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/51663		Zfr	0.2526	0.2526	0.0171552	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/84259		Dcun1d5	0.2523	0.2523	0.026004	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/22906		Trak1	0.2521	0.2521	0.0368148	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10627		Myl12a	0.252	0.252	0.0636296	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/27434		Polm	-0.2519	-0.2519	0.0161174	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/54623		Paf1	0.2519	0.2519	0.00961094	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/51035		Ubxn1	0.2519	0.2519	0.0540404	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/338755		Olfr698	-0.2518	-0.2518	0.0643632	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/144125		Olfr698	-0.2518	-0.2518	0.0643632	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/4552		Mtrr	0.2518	0.2518	0.074811	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/134510		Ublcp1	0.2517	0.2517	0.0608962	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/79140		Ccdc28b	-0.2517	-0.2517	0.0890304	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/80208		Spg11	0.2516	0.2516	0.0689581	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10057		Abcc5	-0.2516	-0.2516	0.0378798	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/1455		Csnk1g2	0.2515	0.2515	0.0441879	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/125931		Ceacam20	-0.2515	-0.2515	0.0181537	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5771		Ptpn2	0.2515	0.2515	0.0715155	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/54619		Ccnj	0.2515	0.2515	0.0427998	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/151254		C2cd6	-0.2515	-0.2515	0.0757512	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/26287		Ankrd2	0.2514	0.2514	0.0331167	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55214		P3h2	0.2513	0.2513	0.0885395	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23299		Bicd2	-0.2512	-0.2512	0.0289767	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/79705		Lrrk1	-0.2512	-0.2512	0.0212804	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/3308		Hspa4	0.2511	0.2511	0.0294263	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/2272		Fhit	0.2511	0.2511	0.0553551	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/729515		Tmem242	0.2511	0.2511	0.08643	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5300		Pin1rt1	-0.251	-0.251	0.0714817	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5705		Psmc5	0.251	0.251	0.00846495	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/59343		Senp2	0.2508	0.2508	0.0712756	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/106480174		Gm22809	-0.2507	-0.2507	0.0367282	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/130557		Zfp513	0.2507	0.2507	0.0475583	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9159		Pcsk7	0.2506	0.2506	0.0587582	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/57143		Adck1	0.2505	0.2505	0.0291995	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/166815		Tigd2	0.2504	0.2504	0.0517453	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/221035		Reep3	0.2504	0.2504	0.0108262	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/167359		Nim1k	0.2504	0.2504	0.0258931	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55131		Rbm28	-0.2503	-0.2503	0.0386173	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9546		Apba3	-0.2503	-0.2503	0.0602292	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/246778		Il27	-0.2502	-0.2502	0.0706457	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/92342		Mettl18	0.2499	0.2499	0.0984114	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/7389		Urod	0.2497	0.2497	0.0327877	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/552889		Atxn7l3b	0.2496	0.2496	0.0453057	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9183		Zw10	0.2496	0.2496	0.0606642	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/22864		R3hdm2	0.2496	0.2496	0.020309	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23349		Phf24	0.2496	0.2496	0.0636647	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/57168		Asphd2	-0.2494	-0.2494	0.0812027	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/116448		Olig1	-0.2494	-0.2494	0.0768646	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/283518		Kcnrg	-0.2493	-0.2493	0.0932135	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10250		Srrm1	0.2493	0.2493	0.075536	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/7849		Pax8	-0.2492	-0.2492	0.0607257	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10166		Slc25a15	0.2491	0.2491	0.037443	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/8812		Ccnk	0.249	0.249	0.0359112	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/3344		Foxn2	0.2488	0.2488	0.0618402	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/147015		Dhrs13	0.2488	0.2488	0.0382564	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/54927		Chchd3	0.2487	0.2487	0.0688207	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/65084		Tmem135	0.2485	0.2485	0.0944492	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/8321		Fzd1	0.2485	0.2485	0.0421778	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5873		Rab27a	0.2484	0.2484	0.0941828	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/79814		Agmat	0.2484	0.2484	0.0493668	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/131873		Col6a6	-0.2481	-0.2481	0.0661443	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23513		Scrib	-0.2481	-0.2481	0.0966684	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10393		Anapc10	-0.2479	-0.2479	0.0702787	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/30836		Dnttip2	0.2479	0.2479	0.0975304	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/390		Rnd3	-0.2479	-0.2479	0.0696577	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/79191		Irx3	-0.2478	-0.2478	0.0645486	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55454		Csgalnact2	0.2478	0.2478	0.0208511	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/65012		Slc26a10	-0.2477	-0.2477	0.0506492	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/155051		Crygn	-0.2477	-0.2477	0.0485154	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/114876		Osbpl1a	0.2477	0.2477	0.0134421	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/7104		Tm4sf4	0.2477	0.2477	0.0470443	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/80212		Ccdc92	-0.2475	-0.2475	0.033918	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/941		Cd80	-0.2475	-0.2475	0.0635521	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9267		Cyth1	0.2475	0.2475	0.0867395	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/153241		Cep120	0.2473	0.2473	0.0502455	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/56943		Eny2	0.2473	0.2473	0.0339725	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/64960		Mrps15	0.2471	0.2471	0.0332451	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/54680		Znhit6	0.2468	0.2468	0.0456737	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/11258		Dctn3	0.2468	0.2468	0.0272036	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23170		Ttll12	-0.2468	-0.2468	0.0950763	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/127550		A3galt2	-0.2466	-0.2466	0.0963152	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/57786		Rbak	0.2466	0.2466	0.0730854	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/51611		Dph5	0.2465	0.2465	0.0178604	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/498		Atp5a1	0.2465	0.2465	0.00124938	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23705		Cadm1	0.2465	0.2465	0.0163134	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23348		Dock9	0.2465	0.2465	0.0734673	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55884		Wsb2	0.2464	0.2464	0.0691963	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/641700		Ecscr	-0.2463	-0.2463	0.0849056	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/255104		Tmco4	0.2463	0.2463	0.0622214	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/28976		Acad9	0.2462	0.2462	0.061797	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/11030		Rbpms	0.2461	0.2461	0.0622442	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55294		Fbxw7	0.246	0.246	0.0718553	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/29803		Repin1	-0.2459	-0.2459	0.0713371	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10236		Hnrnpr	0.2458	0.2458	0.084536	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/80124		Vcpip1	0.2457	0.2457	0.0426212	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/28970		4931406C07Rik	0.2457	0.2457	0.0437592	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/8192		Clpp	0.2455	0.2455	0.00921014	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/54554		Wdr5b	0.2455	0.2455	0.0482026	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5702		Psmc3	0.2455	0.2455	0.0176244	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/84269		Chchd5	0.2453	0.2453	0.0598403	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/54972		Tmem132a	-0.2452	-0.2452	0.0729066	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/567		B2m	-0.245	-0.245	0.0263309	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/84232		Maf1	0.245	0.245	0.078042	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55813		Utp6	0.245	0.245	0.0463691	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55696		Rbm22	0.2448	0.2448	0.0178313	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/6932		Tcf7	-0.2446	-0.2446	0.0427998	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/64645		Mfsd14a	0.2446	0.2446	0.0573927	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/654		Bmp6	0.2445	0.2445	0.0705913	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/54469		Zfand6	0.2444	0.2444	0.00772865	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23390		Zdhhc17	0.2443	0.2443	0.0735086	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/80764		Thap7	0.2443	0.2443	0.00816584	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/6514		Slc2a2	0.2442	0.2442	0.033686	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/149076		Zfp362	0.2439	0.2439	0.0170545	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/259296		Tas2r136	-0.2439	-0.2439	0.08993	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/259291		Tas2r136	-0.2439	-0.2439	0.08993	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/259292		Tas2r136	-0.2439	-0.2439	0.08993	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/259289		Tas2r136	-0.2439	-0.2439	0.08993	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/259290		Tas2r136	-0.2439	-0.2439	0.08993	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/259293		Tas2r136	-0.2439	-0.2439	0.08993	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/259294		Tas2r136	-0.2439	-0.2439	0.08993	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/259295		Tas2r136	-0.2439	-0.2439	0.08993	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/9669		Eif5b	0.2439	0.2439	0.0788271	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/5763		Ptms	-0.2438	-0.2438	0.0325215	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/286749		Ston1	0.2437	0.2437	0.0503806	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/11037		Ston1	0.2437	0.2437	0.0503806	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/8405		Spop	0.2436	0.2436	0.0827309	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/83439		Tcf7l1	0.2436	0.2436	0.0776421	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/317749		Dhrs4	0.2434	0.2434	0.0613764	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/728635		Dhrs4	0.2434	0.2434	0.0613764	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/10901		Dhrs4	0.2434	0.2434	0.0613764	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/6331		Scn5a	-0.2433	-0.2433	0.0630484	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/51204		Taco1	0.2433	0.2433	0.0953796	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/57470		Lrrc47	0.2433	0.2433	0.0904307	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/245938		Defb26	-0.2432	-0.2432	0.0841833	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/7760		Zfp213	0.243	0.243	0.0725295	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/8720		Mbtps1	0.2427	0.2427	0.0599642	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/2957		Gtf2a1	0.2425	0.2425	0.0724297	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/53940		Fthl17a	-0.2425	-0.2425	0.0820782	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/389844		Fthl17a	-0.2425	-0.2425	0.0820782	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/80279		Cdk5rap3	0.2424	0.2424	0.0496074	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/6610		Smpd2	0.2424	0.2424	0.0999518	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/4437		Msh3	-0.2424	-0.2424	0.0790953	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/403273		Olfr191	0.2423	0.2423	0.0940054	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/403274		Olfr191	0.2423	0.2423	0.0940054	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/79310		Olfr191	0.2423	0.2423	0.0940054	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/26341		Olfr191	0.2423	0.2423	0.0940054	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/79295		Olfr191	0.2423	0.2423	0.0940054	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/79289		Olfr191	0.2423	0.2423	0.0940054	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/81844		Trim56	-0.2422	-0.2422	0.0624966	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/22800		Rras2	0.2418	0.2418	0.0538495	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10223		Gpa33	-0.2417	-0.2417	0.096809	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/533		Atp6v0b	0.2415	0.2415	0.0586871	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23396		Pip5k1c	-0.2415	-0.2415	0.0915653	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9577		Babam2	0.2413	0.2413	0.0263291	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/11103		Krr1	0.2412	0.2412	0.063001	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/11074		Trim31	-0.2411	-0.2411	0.0755683	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/126208		Zfp787	0.2409	0.2409	0.0675929	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/81889		Fahd1	-0.2409	-0.2409	0.0767268	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/4286		Mitf	0.2409	0.2409	0.0552105	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/22884		Wdr37	0.2407	0.2407	0.0223449	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/7095		Sec62	0.2406	0.2406	0.0195202	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/83638		AI837181	0.2405	0.2405	0.0673611	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/51466		Evl	-0.2405	-0.2405	0.0130383	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/120526		Dnajc24	0.2404	0.2404	0.0142046	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/92703		Tmem183a	0.2403	0.2403	0.0282937	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/653659		Tmem183a	0.2403	0.2403	0.0282937	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/84249		Psd2	-0.2402	-0.2402	0.049488	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/4166		Chst5	-0.2401	-0.2401	0.0973649	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/51291		Gmip	-0.2401	-0.2401	0.0976776	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/23563		Chst5	-0.2401	-0.2401	0.0973649	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/10332		Cd209b	-0.2399	-0.2399	0.0737642	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/137994		Letm2	-0.2399	-0.2399	0.0763146	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/30835		Cd209b	-0.2399	-0.2399	0.0737642	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/140807		Krt72	-0.2398	-0.2398	0.0581674	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/7268		Ttc4	0.2398	0.2398	0.0726092	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/6846		Xcl1	-0.2397	-0.2397	0.0573927	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/6375		Xcl1	-0.2397	-0.2397	0.0573927	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/125050		Rn7sk	-0.2396	-0.2396	0.00704815	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/106480882		Rn7sk	-0.2396	-0.2396	0.00704815	1	False	OSD-25	False	False	False
http://www.ncbi.nlm.nih.gov/gene/283989		Tsen54	-0.2394	-0.2394	0.0853667	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/84159		Arid5b	-0.2392	-0.2392	0.0861662	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/4867		Nphp1	0.2391	0.2391	0.0329661	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/150678		Cops9	0.2391	0.2391	0.0526633	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/153339		Tmem167	0.239	0.239	0.0573911	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/644815		Fam83g	-0.239	-0.239	0.0973119	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/146198		Zfp90	-0.2389	-0.2389	0.0929974	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/64780		Mical1	-0.2389	-0.2389	0.0141646	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/2888		Grb14	0.2388	0.2388	0.0896101	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/392617		Elfn1	-0.2387	-0.2387	0.061722	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55827		Dcaf6	0.2386	0.2386	0.0367282	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/4678		Nasp	0.2386	0.2386	0.0502075	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/10910		Sugt1	0.2385	0.2385	0.0848081	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/11091		Wdr5	0.2383	0.2383	0.0623669	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/9325		Trip4	0.2383	0.2383	0.0857961	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/89796		Nav1	-0.2382	-0.2382	0.0728466	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/64411		Arap3	-0.2381	-0.2381	0.0477791	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/138639		Ptpdc1	0.2379	0.2379	0.025561	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/55145		Thap1	-0.2379	-0.2379	0.055659	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/51460		Sfmbt1	0.2379	0.2379	0.0895629	1	False	OSD-25	False	False	True
http://www.ncbi.nlm.nih.gov/gene/2731		Gldc	0.2376	0.2376	0.0525697	1	False	OSD-25	False	False	True
