human	g2	protein	term	label	family
http://www.ncbi.nlm.nih.gov/gene/84920	https://www.ensembl.org/id/ENSG00000139133	http://purl.uniprot.org/uniprot/Q5BKT4	https://identifiers.org/reactome/R-HSA-446193	Biosynthesis of the N-glycan precursor (dolichol lipid-linked oligosaccharide, LLO) and transfer to a nascent protein	Reactome
http://www.ncbi.nlm.nih.gov/gene/8542	https://www.ensembl.org/id/ENSG00000100342	http://purl.uniprot.org/uniprot/O14791	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8542	https://www.ensembl.org/id/ENSG00000100342	http://purl.uniprot.org/uniprot/O14791	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/8542	https://www.ensembl.org/id/ENSG00000100342	http://purl.uniprot.org/uniprot/O14791	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8542	https://www.ensembl.org/id/ENSG00000100342	http://purl.uniprot.org/uniprot/O14791	http://purl.obolibrary.org/obo/GO_0042157	lipoprotein metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8570	https://www.ensembl.org/id/ENSG00000088247	http://purl.uniprot.org/uniprot/Q92945	http://purl.obolibrary.org/obo/GO_0010989	negative regulation of low-density lipoprotein particle clearance	GO BP
http://www.ncbi.nlm.nih.gov/gene/8613	https://www.ensembl.org/id/ENSG00000162407	http://purl.uniprot.org/uniprot/O14495	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8613	https://www.ensembl.org/id/ENSG00000162407	http://purl.uniprot.org/uniprot/O14495	http://purl.obolibrary.org/obo/GO_0006644	phospholipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8613	https://www.ensembl.org/id/ENSG00000162407	http://purl.uniprot.org/uniprot/O14495	http://purl.obolibrary.org/obo/GO_0030149	sphingolipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8613	https://www.ensembl.org/id/ENSG00000162407	http://purl.uniprot.org/uniprot/O14495	http://purl.obolibrary.org/obo/GO_0046839	phospholipid dephosphorylation	GO BP
http://www.ncbi.nlm.nih.gov/gene/8613	https://www.ensembl.org/id/ENSG00000162407	http://purl.uniprot.org/uniprot/O14495	https://identifiers.org/reactome/R-HSA-9845614	Sphingolipid catabolism	Reactome
http://www.ncbi.nlm.nih.gov/gene/8644	https://www.ensembl.org/id/ENSG00000196139	http://purl.uniprot.org/uniprot/P42330	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8644	https://www.ensembl.org/id/ENSG00000196139	http://purl.uniprot.org/uniprot/P42330	https://identifiers.org/reactome/R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Reactome
http://www.ncbi.nlm.nih.gov/gene/8644	https://www.ensembl.org/id/ENSG00000196139	http://purl.uniprot.org/uniprot/P42330	https://identifiers.org/reactome/R-HSA-193775	Synthesis of bile acids and bile salts via 24-hydroxycholesterol	Reactome
http://www.ncbi.nlm.nih.gov/gene/8644	https://www.ensembl.org/id/ENSG00000196139	http://purl.uniprot.org/uniprot/P42330	https://identifiers.org/reactome/R-HSA-193807	Synthesis of bile acids and bile salts via 27-hydroxycholesterol	Reactome
http://www.ncbi.nlm.nih.gov/gene/8647	https://www.ensembl.org/id/ENSG00000073734	http://purl.uniprot.org/uniprot/O95342	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8647	https://www.ensembl.org/id/ENSG00000073734	http://purl.uniprot.org/uniprot/O95342	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/8647	https://www.ensembl.org/id/ENSG00000073734	http://purl.uniprot.org/uniprot/O95342	http://purl.obolibrary.org/obo/GO_0031998	regulation of fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/8647	https://www.ensembl.org/id/ENSG00000073734	http://purl.uniprot.org/uniprot/O95342	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/8647	https://www.ensembl.org/id/ENSG00000073734	http://purl.uniprot.org/uniprot/O95342	http://purl.obolibrary.org/obo/GO_0055088	lipid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/8647	https://www.ensembl.org/id/ENSG00000073734	http://purl.uniprot.org/uniprot/O95342	http://purl.obolibrary.org/obo/GO_0055091	phospholipid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/8647	https://www.ensembl.org/id/ENSG00000073734	http://purl.uniprot.org/uniprot/O95342	https://identifiers.org/reactome/R-HSA-193368	Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol	Reactome
http://www.ncbi.nlm.nih.gov/gene/8660	https://www.ensembl.org/id/ENSG00000185950	http://purl.uniprot.org/uniprot/Q9Y4H2	http://purl.obolibrary.org/obo/GO_0010748	negative regulation of long-chain fatty acid import across plasma membrane	GO BP
http://www.ncbi.nlm.nih.gov/gene/8660	https://www.ensembl.org/id/ENSG00000185950	http://purl.uniprot.org/uniprot/Q9Y4H2	http://purl.obolibrary.org/obo/GO_0019216	regulation of lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8660	https://www.ensembl.org/id/ENSG00000185950	http://purl.uniprot.org/uniprot/Q9Y4H2	http://purl.obolibrary.org/obo/GO_0032000	positive regulation of fatty acid beta-oxidation	GO BP
http://www.ncbi.nlm.nih.gov/gene/8660	https://www.ensembl.org/id/ENSG00000185950	http://purl.uniprot.org/uniprot/Q9Y4H2	http://purl.obolibrary.org/obo/GO_0055088	lipid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/8694	https://www.ensembl.org/id/ENSG00000185000	http://purl.uniprot.org/uniprot/O75907	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8694	https://www.ensembl.org/id/ENSG00000185000	http://purl.uniprot.org/uniprot/O75907	http://purl.obolibrary.org/obo/GO_0006641	triglyceride metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8694	https://www.ensembl.org/id/ENSG00000185000	http://purl.uniprot.org/uniprot/O75907	http://purl.obolibrary.org/obo/GO_0019432	triglyceride biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8694	https://www.ensembl.org/id/ENSG00000185000	http://purl.uniprot.org/uniprot/O75907	http://purl.obolibrary.org/obo/GO_0019915	lipid storage	GO BP
http://www.ncbi.nlm.nih.gov/gene/8694	https://www.ensembl.org/id/ENSG00000185000	http://purl.uniprot.org/uniprot/O75907	http://purl.obolibrary.org/obo/GO_0034379	very-low-density lipoprotein particle assembly	GO BP
http://www.ncbi.nlm.nih.gov/gene/8694	https://www.ensembl.org/id/ENSG00000185000	http://purl.uniprot.org/uniprot/O75907	http://purl.obolibrary.org/obo/GO_0046486	glycerolipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8694	https://www.ensembl.org/id/ENSG00000185000	http://purl.uniprot.org/uniprot/O75907	http://purl.obolibrary.org/obo/GO_0055089	fatty acid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/8694	https://www.ensembl.org/id/ENSG00000185000	http://purl.uniprot.org/uniprot/O75907	https://identifiers.org/reactome/R-HSA-75109	Triglyceride biosynthesis	Reactome
http://www.ncbi.nlm.nih.gov/gene/8720	https://www.ensembl.org/id/ENSG00000140943	http://purl.uniprot.org/uniprot/Q14703	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8720	https://www.ensembl.org/id/ENSG00000140943	http://purl.uniprot.org/uniprot/Q14703	http://purl.obolibrary.org/obo/GO_0008203	cholesterol metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8720	https://www.ensembl.org/id/ENSG00000140943	http://purl.uniprot.org/uniprot/Q14703	http://purl.obolibrary.org/obo/GO_0045540	regulation of cholesterol biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8720	https://www.ensembl.org/id/ENSG00000140943	http://purl.uniprot.org/uniprot/Q14703	https://identifiers.org/reactome/R-HSA-1655829	Regulation of cholesterol biosynthesis by SREBP (SREBF)	Reactome
http://www.ncbi.nlm.nih.gov/gene/8760	https://www.ensembl.org/id/ENSG00000101290	http://purl.uniprot.org/uniprot/O95674	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8760	https://www.ensembl.org/id/ENSG00000101290	http://purl.uniprot.org/uniprot/O95674	http://purl.obolibrary.org/obo/GO_0008654	phospholipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8760	https://www.ensembl.org/id/ENSG00000101290	http://purl.uniprot.org/uniprot/O95674	http://purl.obolibrary.org/obo/GO_0140042	lipid droplet formation	GO BP
http://www.ncbi.nlm.nih.gov/gene/8776	https://www.ensembl.org/id/ENSG00000063601	http://purl.uniprot.org/uniprot/Q13613	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8841	https://www.ensembl.org/id/ENSG00000171720	http://purl.uniprot.org/uniprot/O15379	http://purl.obolibrary.org/obo/GO_0032922	circadian regulation of gene expression	GO BP
http://www.ncbi.nlm.nih.gov/gene/8841	https://www.ensembl.org/id/ENSG00000171720	http://purl.uniprot.org/uniprot/O15379	http://purl.obolibrary.org/obo/GO_0042752	regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/8841	https://www.ensembl.org/id/ENSG00000171720	http://purl.uniprot.org/uniprot/O15379	https://identifiers.org/reactome/R-HSA-400206	Regulation of lipid metabolism by PPARalpha	Reactome
http://www.ncbi.nlm.nih.gov/gene/8841	https://www.ensembl.org/id/ENSG00000171720	http://purl.uniprot.org/uniprot/O15379	https://identifiers.org/reactome/R-HSA-9029569	NR1H3 & NR1H2 regulate gene expression linked to cholesterol transport and efflux	Reactome
http://www.ncbi.nlm.nih.gov/gene/8864	https://www.ensembl.org/id/ENSG00000132326	http://purl.uniprot.org/uniprot/O15055	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8864	https://www.ensembl.org/id/ENSG00000132326	http://purl.uniprot.org/uniprot/O15055	http://purl.obolibrary.org/obo/GO_0007623	circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/8864	https://www.ensembl.org/id/ENSG00000132326	http://purl.uniprot.org/uniprot/O15055	http://purl.obolibrary.org/obo/GO_0032922	circadian regulation of gene expression	GO BP
http://www.ncbi.nlm.nih.gov/gene/8864	https://www.ensembl.org/id/ENSG00000132326	http://purl.uniprot.org/uniprot/O15055	http://purl.obolibrary.org/obo/GO_0042752	regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/8864	https://www.ensembl.org/id/ENSG00000132326	http://purl.uniprot.org/uniprot/O15055	http://purl.obolibrary.org/obo/GO_0042754	negative regulation of circadian rhythm	GO BP
http://www.ncbi.nlm.nih.gov/gene/8869	https://www.ensembl.org/id/ENSG00000115525	http://purl.uniprot.org/uniprot/Q9UNP4	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8869	https://www.ensembl.org/id/ENSG00000115525	http://purl.uniprot.org/uniprot/Q9UNP4	http://purl.obolibrary.org/obo/GO_0006688	glycosphingolipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8869	https://www.ensembl.org/id/ENSG00000115525	http://purl.uniprot.org/uniprot/Q9UNP4	https://identifiers.org/reactome/R-HSA-9840309	Glycosphingolipid biosynthesis	Reactome
http://www.ncbi.nlm.nih.gov/gene/8871	https://www.ensembl.org/id/ENSG00000078269	http://purl.uniprot.org/uniprot/O15056	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8879	https://www.ensembl.org/id/ENSG00000166224	http://purl.uniprot.org/uniprot/O95470	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8879	https://www.ensembl.org/id/ENSG00000166224	http://purl.uniprot.org/uniprot/O95470	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8879	https://www.ensembl.org/id/ENSG00000166224	http://purl.uniprot.org/uniprot/O95470	http://purl.obolibrary.org/obo/GO_0006665	sphingolipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8879	https://www.ensembl.org/id/ENSG00000166224	http://purl.uniprot.org/uniprot/O95470	http://purl.obolibrary.org/obo/GO_0030149	sphingolipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/8879	https://www.ensembl.org/id/ENSG00000166224	http://purl.uniprot.org/uniprot/O95470	https://identifiers.org/reactome/R-HSA-9845614	Sphingolipid catabolism	Reactome
http://www.ncbi.nlm.nih.gov/gene/9099	https://www.ensembl.org/id/ENSG00000036672	http://purl.uniprot.org/uniprot/O75604	http://purl.obolibrary.org/obo/GO_0032922	circadian regulation of gene expression	GO BP
http://www.ncbi.nlm.nih.gov/gene/9099	https://www.ensembl.org/id/ENSG00000036672	http://purl.uniprot.org/uniprot/O75604	http://purl.obolibrary.org/obo/GO_0043153	entrainment of circadian clock by photoperiod	GO BP
http://www.ncbi.nlm.nih.gov/gene/9099	https://www.ensembl.org/id/ENSG00000036672	http://purl.uniprot.org/uniprot/O75604	http://purl.obolibrary.org/obo/GO_0048512	circadian behavior	GO BP
http://www.ncbi.nlm.nih.gov/gene/91452	https://www.ensembl.org/id/ENSG00000107897	http://purl.uniprot.org/uniprot/Q5T8D3	http://purl.obolibrary.org/obo/GO_0009062	fatty acid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/91452	https://www.ensembl.org/id/ENSG00000107897	http://purl.uniprot.org/uniprot/Q5T8D3	https://identifiers.org/reactome/R-HSA-390918	Peroxisomal lipid metabolism	Reactome
http://www.ncbi.nlm.nih.gov/gene/9218	https://www.ensembl.org/id/ENSG00000101558	http://purl.uniprot.org/uniprot/Q9P0L0	http://purl.obolibrary.org/obo/GO_0015914	phospholipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/9218	https://www.ensembl.org/id/ENSG00000101558	http://purl.uniprot.org/uniprot/Q9P0L0	http://purl.obolibrary.org/obo/GO_0030301	cholesterol transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/9218	https://www.ensembl.org/id/ENSG00000101558	http://purl.uniprot.org/uniprot/Q9P0L0	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/9218	https://www.ensembl.org/id/ENSG00000101558	http://purl.uniprot.org/uniprot/Q9P0L0	https://identifiers.org/reactome/R-HSA-1660661	Sphingolipid de novo biosynthesis	Reactome
http://www.ncbi.nlm.nih.gov/gene/9334	https://www.ensembl.org/id/ENSG00000158470	http://purl.uniprot.org/uniprot/O43286	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/9334	https://www.ensembl.org/id/ENSG00000158470	http://purl.uniprot.org/uniprot/O43286	http://purl.obolibrary.org/obo/GO_0006665	sphingolipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/9334	https://www.ensembl.org/id/ENSG00000158470	http://purl.uniprot.org/uniprot/O43286	https://identifiers.org/reactome/R-HSA-9840309	Glycosphingolipid biosynthesis	Reactome
http://www.ncbi.nlm.nih.gov/gene/9373	https://www.ensembl.org/id/ENSG00000137055	http://purl.uniprot.org/uniprot/Q9Y263	http://purl.obolibrary.org/obo/GO_0006644	phospholipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0009395	phospholipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0010983	positive regulation of high-density lipoprotein particle clearance	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0016042	lipid catabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0032376	positive regulation of cholesterol transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0034375	high-density lipoprotein particle remodeling	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0042632	cholesterol homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0043691	reverse cholesterol transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/9388	https://www.ensembl.org/id/ENSG00000101670	http://purl.uniprot.org/uniprot/Q9Y5X9	http://purl.obolibrary.org/obo/GO_0055091	phospholipid homeostasis	GO BP
http://www.ncbi.nlm.nih.gov/gene/9429	https://www.ensembl.org/id/ENSG00000118777	http://purl.uniprot.org/uniprot/Q9UNQ0	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/9429	https://www.ensembl.org/id/ENSG00000118777	http://purl.uniprot.org/uniprot/Q9UNQ0	http://purl.obolibrary.org/obo/GO_0030148	sphingolipid biosynthetic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/9429	https://www.ensembl.org/id/ENSG00000118777	http://purl.uniprot.org/uniprot/Q9UNQ0	https://identifiers.org/reactome/R-HSA-1660661	Sphingolipid de novo biosynthesis	Reactome
http://www.ncbi.nlm.nih.gov/gene/9453	https://www.ensembl.org/id/ENSG00000152904	http://purl.uniprot.org/uniprot/O95749	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/9453	https://www.ensembl.org/id/ENSG00000152904	http://purl.uniprot.org/uniprot/O95749	https://identifiers.org/reactome/R-HSA-191273	Cholesterol biosynthesis	Reactome
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0006629	lipid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0006631	fatty acid metabolic process	GO BP
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0006869	lipid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0010886	positive regulation of cholesterol storage	GO BP
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0015908	fatty acid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0015909	long-chain fatty acid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0015911	long-chain fatty acid import across plasma membrane	GO BP
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0015912	short-chain fatty acid transport	GO BP
http://www.ncbi.nlm.nih.gov/gene/948	https://www.ensembl.org/id/ENSG00000135218	http://purl.uniprot.org/uniprot/P16671	http://purl.obolibrary.org/obo/GO_0019915	lipid storage	GO BP
